tender_id,state,department,winning_supplier,award_value,estimated_value,number_of_bidders,contract_duration,flags_str,prelim_risk_score,risk_stratum,value_bucket,source_dataset
MAH-MA-2021-01162,MAHARASHTRA,MAHARASHTRA PUBLIC WORKS DEPARTMENT,AFCONS INFRASTRUCTURE LIMITED,12258483.4,9080358.07,4,4.0,"RF-4, RF-5",35,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2019_HPIPH_31824_2,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SURJEET SINGH THAKUR,1984578.0,1481695.0,2,17.708333333333332,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_HPIPH_25483_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,RATTAN LAL,5812770.0,3956089.0,4,16.75,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_PWD_18954_11,HIMACHAL PRADESH,EXECUTIVE ENGINEER,PUSHPENDER,696472.0,625979.0,3,20.95833333333333,RF-6,15,MEDIUM_RISK,SMALL (<10L),HIMACHAL_PRADESH
2018_HPIPH_21316_1,HIMACHAL PRADESH,ER ARSHAD REHMAN,OM PARKASH SHARMA,2760069.0,2874017.0,7,20.666666666666668,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_PWD_33239_2,HIMACHAL PRADESH,EXECUTIVE ENGINEER MANDI DIVISION NO II HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT MANDI,LABH CHAND,5382745.0,4159454.0,3,14.75,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_PWD_17161_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,TEJ BAHADUR,1242886.0,1869647.0,12,9.6875,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01026,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,APEX MEDITECH SOLUTIONS,135525398.4,117848172.52,1,30.0,"RF-1, RF-6",40,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
2017_PWD_15576_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER ELECTRICAL DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT MAND,KUMAR ELECTRONICS COMPANY,1058371.0,1535179.0,7,11.979166666666666,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_SIDC_22323_1,HIMACHAL PRADESH,AE,RAHUL SHARMA,5103240.0,5709870.0,2,28.25,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_HPIPH_16347_1-4136,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,M S PAWAN KUMAR SHARMA,748956.44,595916.0,5,5.979166666666667,"RF-4, RF-6",30,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_PWD_15743_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,PRADEEP KUMAR,2506540.0,1617756.0,3,9.93402777777778,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01141,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,LARSEN AND TOUBRO CONSTRUCTION,30887470.32,22879607.65,4,21.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
UTT-UT-2021-01015,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,DILIP BUILDCON LIMITED,412734798.6,305729480.45,2,30.0,"RF-5, RF-6",35,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
2018_HPIPH_24467_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,OMKAR CHAND,1709108.0,1196111.0,2,7.114583333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_UDDHP_16125_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,NAIN SINGH,268926.0,224329.0,3,5.166666666666667,"RF-4, RF-6",30,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2019_HPIPH_26408_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,MAHOKAM SINGH,33103313.0,21171125.0,2,20.729166666666668,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2020_HPIPH_34502_1-744,HIMACHAL PRADESH,EXECUTIVE ENGINEER,HARJEET SINGH,452930404.0,452930404.0,3,17.708333333333332,RF-6,15,MEDIUM_RISK,MEGA (>5Cr),HIMACHAL_PRADESH
KAR-KA-2021-01035,KARNATAKA,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,AHLUWALIA CONTRACTS INDIA LIMITED,4369221.57,4965024.51,1,30.0,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),KARNATAKA
MAH-MA-2021-01042,MAHARASHTRA,MMRDA URBAN TRANSPORT,TATA PROJECTS LIMITED,4354970.08,4948829.64,5,6.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),MAHARASHTRA
RAJ-RA-2021-01143,RAJASTHAN,JAIPUR DEVELOPMENT AUTHORITY,BHARAT DIAGNOSTIC SYSTEMS,2877964.31,2664781.77,4,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
RAJ-RA-2021-01015,RAJASTHAN,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,APEX MEDITECH SOLUTIONS,8636137.98,6397139.24,4,6.0,"RF-4, RF-5",35,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
CEN-CE-2021-01225,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,APEX MEDITECH SOLUTIONS,5015600.89,4361392.08,1,4.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2018_UDDHP_19971_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,JEEVAN SINGH,722663.0,429510.0,3,6.291666666666667,"RF-4, RF-5, RF-6",50,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_PWD_17476_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,AJEET SINGH GOVERNMENT CONTRACTOR,502619.0,344240.0,24,10.125,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
MAH-MA-2021-01096,MAHARASHTRA,MAHARASHTRA PUBLIC WORKS DEPARTMENT,BHARAT DIAGNOSTIC SYSTEMS,5089466.93,4989673.46,1,14.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2018_NDTT_23108_1,HIMACHAL PRADESH,TEMPLE OFFICER TTND,KRISHNA NAND,897426.0,641039.0,4,6.916666666666667,"RF-4, RF-5",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_PWD_15294_2,HIMACHAL PRADESH,EXECUTIVE ENGINEER CHAMBA DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT CHAMBA,MANESH MEHTA,1567725.0,1184054.0,2,20.70833333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01259,CENTRAL,NHAI HIGHWAYS,APEX MEDITECH SOLUTIONS,5670825.51,4931152.62,3,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2018_PWD_22208_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT DIVISION BAIJH,ANIL KATOCH,3203678.0,2100923.0,3,22.6875,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_HPIPH_30230_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,AMIT KATOCH,997803.0,766012.0,3,13.67013888888889,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2018_PWD_22692_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SUMAN SHARMA,8715993.0,7086392.0,5,5.6875,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2019_HPIPH_27719_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVN NO 1 UNA HP,BHARAT ENGINEERING AND SUPPLIERS,595680.0,705000.0,6,13.208333333333334,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
RAJ-RA-2021-01082,RAJASTHAN,RAJASTHAN RAJYA VIDYUT PRASARAN,VANGUARD POWER SERVICES,26388487.78,24433784.98,1,6.0,"RF-1, RF-4",40,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
RAJ-RA-2021-01032,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,PNC INFRATECH LIMITED,4665165.5,4910700.53,1,30.0,"RF-1, RF-3, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
CEN-CE-2021-01227,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,KNR CONSTRUCTION,5098042.15,4998080.54,1,14.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
KAR-KA-2021-01023,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,NCC LIMITED INFRASTRUCTURE,929960.8,808661.57,2,4.0,"RF-4, RF-6",30,HIGH_RISK,SMALL (<10L),KARNATAKA
UTT-UT-2021-01136,UTTAR PRADESH,UP STATE HIGHWAY AUTHORITY,NCC LIMITED INFRASTRUCTURE,2452844.98,2271152.76,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
MAH-MA-2021-01079,MAHARASHTRA,MMRDA URBAN TRANSPORT,ZENITH INFRASTRUCTURE PROJECTS,8176737.82,8607092.44,1,30.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2018_FDC_19569_1,HIMACHAL PRADESH,DIVISIONAL MANAGER,MADAN GOPAL,660069.0,477462.0,1,8.166666666666666,"RF-1, RF-5",45,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
UTT-UT-2021-01222,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,BHARAT DIAGNOSTIC SYSTEMS,2349562.65,2175520.97,1,30.0,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2018_PWD_25112_1,HIMACHAL PRADESH,PUBLIC WORKS DEPARTMENT KARSOG,MAMLESHWAR MAHADEV CONTRUCTIONS INDIA PRIVATE LIMITED,4485757.0,3257946.0,2,6.041666666666667,"RF-4, RF-5",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_19838_10-1426,HIMACHAL PRADESH,EXECUTIVE ENGINEER BILASPUR DIVISION NO 2 HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT BILASPUR,RAVINDER KUMAR GUPTA,1814498.0,1654481.0,1,10.729166666666666,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_HPIPH_23226_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SANJEEV KUMAR,1700069.0,1298796.0,2,19.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01110,CENTRAL,MINISTRY OF HEALTH FAMILY WELFARE,AFCONS INFRASTRUCTURE LIMITED,5380163.77,4981633.12,2,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
KAR-KA-2021-01077,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,BHARAT DIAGNOSTIC SYSTEMS,4466505.42,4701584.65,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),KARNATAKA
CEN-CE-2021-01101,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,KNR CONSTRUCTION,2961882.66,2903806.53,1,14.0,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
2017_UDDHP_18337_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,ANIL SHARMA,556380.0,359088.0,4,5.25,"RF-4, RF-5",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2016_PWD_13390_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER PUBLIC WORKS DEPARTMENT SHILLAI,LAL SINGH CHAUHAN,11474796.0,8011277.0,1,24.291666666666668,"RF-1, RF-5",45,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_FDC_19812_1,HIMACHAL PRADESH,DIVISIONAL MANAGER,RAMA NAND SHARMA,920264.0,686149.0,1,6.166666666666667,"RF-1, RF-4, RF-5",60,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_HPIPH_16517_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER MANDI,GULZARI LAL,772156.0,751260.0,3,19.92708333333333,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
CEN-CE-2021-01052,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,PNC INFRATECH LIMITED,194299880.2,168956417.56,1,6.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
2017_UDDHP_18177_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,PRASHANT KASHYAP,271212.0,189735.0,5,6.25,"RF-4, RF-5",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2018_PWD_20152_1,HIMACHAL PRADESH,E E SUNDER NAGAR DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT,S A ASSOCIATE,3849405.0,2813073.0,2,20.95833333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01265,CENTRAL,NHAI HIGHWAYS,SHARMA ENGINEERING WORKS,79969090.79,84177990.31,1,4.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
RAJ-RA-2021-01079,RAJASTHAN,JAIPUR DEVELOPMENT AUTHORITY,AHLUWALIA CONTRACTS INDIA LIMITED,6452321.5,4779497.41,3,14.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
KAR-KA-2021-01108,KARNATAKA,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,ZENITH INFRASTRUCTURE PROJECTS,11180032.31,10960815.99,3,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
UTT-UT-2021-01197,UTTAR PRADESH,UP STATE HIGHWAY AUTHORITY,APEX MEDITECH SOLUTIONS,3651692.45,2704957.37,2,30.0,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2017_FDC_15175_1,HIMACHAL PRADESH,DIVISIONAL MANAGER SUNDERNAGAR,BALBIR SINGH,2741480.0,1579029.0,3,5.809027777777778,"RF-4, RF-5",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_UDDHP_17922_1-2574,HIMACHAL PRADESH,EXECUTIVE ENGINEER DMC,BALRAJ PARIHAR,1544707.0,999042.0,5,15.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01073,UTTAR PRADESH,UP STATE HIGHWAY AUTHORITY,SHARMA ENGINEERING WORKS,147748423.68,128476890.16,1,6.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
2019_DMEHP_27594_1,HIMACHAL PRADESH,PRINCIPAL,NUVISION COMMERCIAL ESCORT SERVICES,10000000.0,5000000.0,6,50.125,RF-5,20,MEDIUM_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2016_HPIPH_13930_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,AJAY KUMAR,1948177.0,1948177.0,2,16.083333333333332,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
KAR-KA-2021-01110,KARNATAKA,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,ZENITH INFRASTRUCTURE PROJECTS,6738727.33,4991649.87,4,14.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
CEN-CE-2021-01166,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,LARSEN AND TOUBRO CONSTRUCTION,4398471.18,4998262.71,2,6.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
RAJ-RA-2021-01190,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,VANGUARD POWER SERVICES,6625471.65,4907756.78,1,4.0,"RF-1, RF-4, RF-5, RF-6",75,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2020_PWD_35265_8,HIMACHAL PRADESH,EXECUTIVE ENGINEER,PUSHPENDER,919655.0,751872.0,4,6.708333333333333,"RF-4, RF-6",30,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
UTT-UT-2021-01217,UTTAR PRADESH,UTTAR PRADESH JAL NIGAM,TATA PROJECTS LIMITED,4365243.13,4960503.56,3,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2018_PWD_19804_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER MANDI DIVISION NO II HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT MANDI,CHAMAN LAL SHARMA,5460959.0,5508420.0,2,6.708333333333333,RF-4,15,MEDIUM_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_HPIPH_24501_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,CORPORTE,773259.0,997642.0,3,13.75,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
MAH-MA-2021-01226,MAHARASHTRA,MAHARASHTRA PUBLIC WORKS DEPARTMENT,GUPTA AND SONS CONTRACTOR,5975593.69,4426365.69,3,6.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
UTT-UT-2021-01018,UTTAR PRADESH,MEDICAL HEALTH FAMILY WELFARE LUCKNOW,BHARAT DIAGNOSTIC SYSTEMS,2583323.19,2532669.79,2,21.0,NONE,0,LOW_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
MAH-MA-2021-01049,MAHARASHTRA,MSEDCL POWER DISTRIBUTION,SHREE BALAJI ENTERPRISE,14374395.47,12499474.32,3,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
CEN-CE-2021-01098,CENTRAL,CENTRAL PUBLIC WORKS DEPARTMENT,LARSEN AND TOUBRO CONSTRUCTION,4500288.11,4737145.38,4,4.0,"RF-3, RF-4, RF-6",50,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
2017_BSMDA_18176_1,HIMACHAL PRADESH,SR EXECUTIVE ENGINEER,PANKAJ MAHAJAN,1389187.0,1228992.0,4,19.756944444444443,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_PWD_27272_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,BHAGWAN DASS,599177.0,505091.0,2,13.0,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_PWD_16562_3,HIMACHAL PRADESH,EXECUTIVE ENGINEER,NAVNEET THAKUR,2193713.0,1686116.0,2,12.0,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_BSMDA_18181_2,HIMACHAL PRADESH,SR EXECUTIVE ENGINEER,RAJESH BHATIA,1176282.0,1120004.0,3,19.756944444444443,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01232,UTTAR PRADESH,UTTAR PRADESH JAL NIGAM,ZENITH INFRASTRUCTURE PROJECTS,5376269.98,4978027.76,4,6.0,RF-4,15,MEDIUM_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
MAH-MA-2021-01169,MAHARASHTRA,MAHARASHTRA PUBLIC WORKS DEPARTMENT,BHARAT DIAGNOSTIC SYSTEMS,1630063.68,1509318.22,3,6.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),MAHARASHTRA
2018_HPIPH_22842_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,UNIPRO TECHNO INFRASTRUCTURE PRIVATE LIMITED,582892615.0,424969927.0,4,24.8125,"RF-5, RF-6",35,HIGH_RISK,MEGA (>5Cr),HIMACHAL_PRADESH
RAJ-RA-2021-01119,RAJASTHAN,JAIPUR DEVELOPMENT AUTHORITY,AHLUWALIA CONTRACTS INDIA LIMITED,5058365.45,3746937.37,2,30.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
CEN-CE-2021-01348,CENTRAL,NHAI HIGHWAYS,AHLUWALIA CONTRACTS INDIA LIMITED,11661381.53,12275138.45,3,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2019_HPIPH_27173_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,VIRENDER THAKUR CONTRACTOR,5853374.0,2650826.0,3,9.958333333333334,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
RAJ-RA-2021-01058,RAJASTHAN,JAIPUR DEVELOPMENT AUTHORITY,VANGUARD POWER SERVICES,122922418.91,139684566.94,3,6.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),RAJASTHAN
MAH-MA-2021-01147,MAHARASHTRA,MAHARASHTRA PUBLIC WORKS DEPARTMENT,LARSEN AND TOUBRO CONSTRUCTION,4748068.94,4997967.31,3,21.0,"RF-3, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),MAHARASHTRA
CEN-CE-2021-01030,CENTRAL,MINISTRY OF HEALTH FAMILY WELFARE,SHREE BALAJI ENTERPRISE,3947475.77,4155237.65,3,6.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
CEN-CE-2021-01155,CENTRAL,MINISTRY OF HEALTH FAMILY WELFARE,SHARMA ENGINEERING WORKS,4632902.78,4289724.8,4,14.0,"RF-3, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
2017_PWD_18287_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,RAKESH KUMAR SHARMA,207820.0,136972.0,35,7.958333333333333,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
CEN-CE-2021-01182,CENTRAL,INDIAN RAILWAYS,VANGUARD POWER SERVICES,6685374.04,4952128.92,2,14.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2019_PWD_27172_28,HIMACHAL PRADESH,EXECUTIVE ENGINEER HP PUBLIC WORKS DEPARTMENT DIVISION KANGRA,NAVNEET THAKUR,2451749.0,1866015.0,2,14.041666666666666,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2015_HPIPH_9975_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,JAI BHUSHAN MALIK,130894732.0,98678147.0,1,20.0,"RF-1, RF-5",45,HIGH_RISK,MEGA (>5Cr),HIMACHAL_PRADESH
CEN-CE-2021-01033,CENTRAL,MINISTRY OF HEALTH FAMILY WELFARE,BHARAT DIAGNOSTIC SYSTEMS,5838014.61,4324455.27,3,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
2017_HPIPH_17928_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SANJEEV KUMAR,9495000.0,4700000.0,2,21.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_PWD_25484_4,HIMACHAL PRADESH,EXECUTIVE ENGINEER,GIAN CHAND,1988100.0,1618124.0,4,5.708333333333333,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2016_HPIPH_12744_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,SANJEEV KUMAR GOVERNMENT CONTRACTOR,3361203.0,2478091.0,8,12.875,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
KAR-KA-2021-01144,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,GUPTA AND SONS CONTRACTOR,326832275.62,320423799.63,1,6.0,"RF-1, RF-4",40,HIGH_RISK,MEGA (>5Cr),KARNATAKA
CEN-CE-2021-01264,CENTRAL,NHAI HIGHWAYS,KNR CONSTRUCTION,86530611.47,98330240.31,1,6.0,"RF-1, RF-4",40,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
2018_MC_25077_11,HIMACHAL PRADESH,EXECUTIVE ENGINEER RB MUNICIPAL CORPORATION SHIMLA,VIJAY SOLANKY,736691.0,523500.0,1,11.729166666666666,"RF-1, RF-5",45,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
CEN-CE-2021-01181,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,AHLUWALIA CONTRACTS INDIA LIMITED,237904270.52,233239480.9,1,6.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
2017_PWD_14798_13,HIMACHAL PRADESH,EXECUTIVE ENGINEER,VIRENDER PRASHAD SHARMA,4987269.0,4716005.0,1,24.08333333333333,"RF-1, RF-3, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_20123_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER UNA DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT UNA,M S SATISH KUMAR SHARMA,1157973.0,1174795.0,3,6.270833333333333,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_HPIPH_19143_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,THAKUR TRADERS,2650000.0,1926675.0,4,19.70833333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01107,RAJASTHAN,JAIPUR DEVELOPMENT AUTHORITY,GUPTA AND SONS CONTRACTOR,170399040.33,179367410.87,3,4.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),RAJASTHAN
2018_PWD_19639_5,HIMACHAL PRADESH,EXECUTIVE ENGINEER,NAVNEET THAKUR,2497180.0,1918643.0,2,20.791666666666668,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_HPIPH_16816_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,VINAY KUMAR SHARDA,3827704.96,2493776.0,6,10.25,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
